label	source	similarity	txt1	txt2
4<	opus	0.741446206839185	Voit vain laskea yhden ihmisen varaan.	Voit laskea vain itsesi varaan.
3	pb	0.523596911234205	Voit valita tuletko seminaariin ja/tai iltamiin.	Voit osallistua sekä seminaariin että iltajuhlaan tai vain toiseen tapahtumista.
1	pb	0.344233577718516	Voi viettää lomaa, käydä uimassa, istua lämpiminä kesäiltoina ulkona ruohikolla ja mietiskellä maailman menoa.	Parasta kiireettömyydessä on istua rantakahvilassa ja katsella muita ihmisiä sekä nauttia auringon lämmöstä.
3	pb	0.403541242444826	Voi vittu, sähän olet koko jätkä yhtä suurta vitsiä.	Kyllä me sua ymmärretään, olet jälleen kerran vitsi koko mies.
x	pb	0.0425628265379374	Vokoun nordikselle anyone?	Finski jasik otsen trudna!
1	pb	0.241608759574546	Volvo oli tässä kuosissa kun saatiin omalle pihalle:	Uusi pihakalusto pääsikin sitten heti koekäyttöön, kun tuttavani
1	opus	0.0861994231841231	Voni ruokkia Maryn.	Emily käski tuoda Lorelein tavarat.
2	pb	0.448155425623462	"Vr:llä ei ole kukaan kysynyt pitkään aikaan ""entä jos"",kun olevinaa yhdessä paikassa suomessa pystytään henkilöjuna liittämään yhteen."	VR Henkilöliikenne ei mitään myy, tiedon ain että möisivät Joensuusta Tve1:sen mutta kuinkakohan varma sekään tieto on, kun senhän voi kanssa kunnostaa henkilöliikenteeseen.
2	opus	0.677266979296009	Vuoden 1996 tammikuussa otettiin käyttöön julkishallinnon henkilöstöä koskevat säännöt, joissa virkamiesten työpaikka turvataan.	Vuonna 1994 otettiin käyttöön julkishallinnon henkilöstöä koskevat säännöt.
4	pb	0.970241247410094	Vuoden 1997 alusta kansaneläkkeestä poistuu lisäosaa ja pohjaosaa koskevat nimitykset.	Vuoden 1997 alusta kansaneläkkeestä poistuvat lisäosaa ja pohjaosaa koskevat nimitykset.
2	opus	0.499436688371005	Vuoden 2001 pääomamarkkinasuositusten osalta edistyttiin jonkin verran verolainsäädännön muokkaamisessa investointeja ja yrittäjyyttä tukevaan suuntaan.	Markkinatalouden edellyttämän lainsäädännön hyväksymisessä on edistytty vaihtelevasti, ja yksityistämistä ja ulkomaisia sijoituksia koskevaa lainsäädäntöä on muutettu toistuvasti.
2	pb	0.897626655575522	Vuoden 2007 kustannustietoja selvittäneeseen jatkohankkeeseen osallistui yhteensä 23 kaupunkia: Espoo, Helsinki, Hämeenlinna, Joensuu, Jyväskylä, Kajaani, Kokkola, Kotka, Kuopio, Lahti, Lappeenranta, Mikkeli, Oulu, Pori, Porvoo, Rovaniemi, Salo, Savonlinna, Seinäjoki, Tampere, Turku, Vaasa ja Vantaa.	Kulttuuria koskevaan tiedonkeruuseen osallistui 24 kaupunkia: Espoo, Helsinki, Hämeenlinna, Joensuu, Jyväskylä, Kajaani, Kokkola, Kotka, Kouvola, Kuopio, Lahti, Lappeenranta, Mikkeli, Oulu, Pori, Porvoo, Rauma, Rovaniemi, Salo, Seinäjoki, Tampere, Turku, Vaasa ja Vantaa.
1	opus	0.0354770567785723	VUODEN 2009 TALOUS- JA BUDJETTIPOLITIIKKAA KOSKEVAT VIESTIT............................	Julistus yhteisestä ulko- ja turvallisuuspolitiikasta . . . . . . . . . . . . . . . . . . . . . . .
2	pb	0.901277806316754	Vuoden 2012 loppuun mennessä Väestörekisterikeskuksen mukaan Lilli-nimen on Suomessa saanut 2 972 naista ja ainakin yksi mies.	Vuoden 2009 loppuun mennessä Väestörekisterikeskuksen mukaan Senni-nimen on saanut 2 033 naista ja ainakin yksi mies.
1	pb	0.0238112111716895	Vuoden Guilty Pleasure 17 again	Today's makeup - Feelin' myself
2	pb	0.682883301985639	Vuoden Intian niemimaa näiden säännöllinen vedonlyönti talon ohje ovat osallistunut by superior Kategoria ihmiset vain.	Koko Intian niemimaa näiden säännöllinen kasino opas ovat osallistunut by uppr koulutus ihmisiä vain.
1	opus	0.578564060896804	Vuoden jälkipuoliskolla sen sijaan euroalueen ulkopuolelle suuntautuneet nettosijoitukset jatkuivat kuukausittain , mikä saattoi johtua siitä , että Yhdysvaltojen ja euroalueen välinen korkoero kasvoi entisestään tuottokäyrän lyhyessä päässä .	Tämä on saattanut johtua joko siitä , että yritysten odotettua parempi kannattavuus ei näkynyt täysin osakkeiden hinnoissa , tai siitä , että osakkeiden riskipreemio on kasvanut . Vuoden lopussa oman pääoman ehtoisen rahoituksen reaalikustannukset laskivat kuitenkin suunnilleen vuoden alun tasolle lähinnä osakemarkkinoiden suotuisan kehityksen vuoksi .
4<	pb	0.105906402594428	Vuoden oppitunnit ovat pulkassa!	Nyt se on ohi, lukion eka lukukausi!
4	pb	0.859480256867921	Vuoden pimein päivä eli talvipäivän seisaus	Talvipäivänseisaus, vuoden pimein päivä.
4<	opus	0.929329238039228	Vuoden Professori – professori Eeva Anttila	Vuoden Professori - professori Eeva Anttila - Professoriliitto
4<	pb	0.936102910899125	Vuoden ruoka ja leivonnainen	Vuoden ruoka ja leivonnainen 2015
2	opus	0.56164466401461	Vuoden 2005 rahoitus riippuu sekä Länsi-Saharan pakolaisten tarpeista että ECHOn rahoittamien hankkeiden täytäntöönpanoedellytyksistä.	Toisen avustuserän tarkasta suuruudesta ja täytäntöönpanoajankohdasta päätetään aikanaan siten, että päätöksessä otetaan huomioon Kosovon ulkoisten rahoitustarpeiden muutokset sekä muilta rahoittajilta peräisin oleva apu.
3	opus	0.523737196525639	Vuodesta 1987 toiminut yritys toimittaa elokuvakamerat, objektiivit ja kaikki tarvittavat lisävarusteet kaikenkokoisiin tuotantoihin: mainoksista televisiosarjoihin ja pitkistä elokuvista dokumentteihin.	Fujifilmillä teemme työtä monella alalla — digitaalikameroista elokuviin ja tietokoneista lääketieteen kuvauslaitteisiin — jotta voimme tarjota sinulle parempia tuotteita, ratkaista vaikeita ongelmia ja suojella planeettamme luontoa.
2	opus	0.613638643443498	Vuodesta 1995 lähtien 25 prosenttia Euroopan komission jäsenistä on ollut naisia.	Vain 3 prosenttia pörssiyhtiöiden johtokuntien jäsenistä on naisia.
1	pb	0.30768703253388	Vuodesta 2008 on myös nurmikasvien rajojen suunnittelema Piet Oudolf, ihailla.	Lloydsin haastajaveneen Veneen Thomas suunnittelu NA .
1	pb	0.433874799853059	Vuodesta vain 880 m, hän ampui kaikki kymmenen putket, kuulo kaikki neljä perä laukausta ja kolme keula kuusi räjähtää.	Hän meni viisi seuraavaa kuvaa ja antautui seitsemän osumaa ja kuusi ansainnut kulkee, vaikka hän vain saa kaksi ylimääräistä-base puhaltaa, sekä nelinpelin.
2	opus	0.828592566406517	Vuokraa auto Dublinissa 70% alennus - Cars Scanner	Vuokraa auto Kroatiassa 70% alennus - Cars Scanner
4>	pb	0.895249805759441	Vuokra-asuntojen vuokrataso on noussut tasaiseen tahtiin, mikä on vuokranantajalle myönteinen asia, mutta on saanut aikaan myös sen, että vuokralaisilla saattaa olla haasteita selviytyä korkean vuokran maksamisesta.	Vuokra-asuntojen vuokrataso on noussut tasaiseen tahtiin, mikä on vuokranantajalle myönteinen asia, mutta on saanut aikaan myös sen, että...
1	pb	0.148631666391246	Vuokrakasarmeista sä puhuit.	Oon ite ollut työharjoittelussa paikassa, jossa asui entisiä pitkäaikaisasunnottomia.
1	pb	0.416937385682299	Vuokratuotto vaatimus olisi tässä markkinassa vähintään 6% kasvavasta kaupungista ja isot remontit sisältyisivät tähän lukuun (tämä tuottovaatimus on jokaiselle henkilökohtainen.	Osa vihivaunun tuottamasta lisäarvosta perustuisi siihen, promillen myyntituloistaan (myynnissä 2,5 5,0 että se mahdollistaisi tehokkaan asiakkaan profiilin mukaan räätälöidyn prosentin vuosikasvu).
2	pb	0.670470771166514	Vuokratyöntekijän oma työnantaja vastaa lomapalkan ja lomakorvauksen sekä lomarahan maksamisesta.	Työnantaja ilmoittaa hakemuksessa sen lomapalkan ja lomakorvauksen, joka työntekijälle on kertynyt vanhempainpäivärahakauden ajalta.
3	pb	0.90392023688101	Vuonna 1530, retkikunta johtama Maritim Afonso de Sousa saapui partioida koko rannikkoa, kieltää Ranskan ja luoda ensimmäinen siirtomaa kyliä, kuten São Vicente, rannikolla.	Vuonna 1530, retkikunta johtama Maritim Afonso de Sousa saapui estää Ranskan rannikolta ja luoda ensimmäinen siirtomaa kyliä, kuten São Vicente.
2	pb	0.142129091907378	Vuonna 1694 Consistori oli uudestisyntynyt Académie des Jeux Floraux perustama Louix XIV.	Jardin du Luxembourg luotiin Maria de 'Medici, leski Henrik IV välillä 1612 ja 1630.
2	pb	0.368578464373354	Vuonna 1828 komentaja HMS Beagle, Pringle Stokes, kuoli ja Robert FitzRoy otti komennon; alus palasi Englantiin vuonna 1830 ja oli otettu uudelleen käyttöön.	HMS Naiad tilattiin Hawthorn Leslie and Companylta osana vuoden 1936 laivasto-ohjelmaa ja se otettiin palveluskäyttöön 24. heinäkuuta 1940.
2	pb	0.879032258064516	Vuonna 1864 hänet korotettiin vapaaherraksi.	Hänet korotettiin vapaaherraksi vuonna 1764.
2	pb	0.346471912958005	Vuonna 1927 Kennelklubi uusi sääntöjään ja hyväksyi jäsenikseen toisia yhdistyksiä.	Vuonna 1950 Rottweilerkerho erosi Helsingin Palveluskoiraharrastajat ry:n jäsenyydestä ja itsenäistyi kehittyen ajan myötä nykyaikaiseksi rotujärjestöksi.
1	pb	0.557994601369551	Vuonna 1935 Kotkan tehtaalle valmistui ensimmäinen sellun valkaisimo Suomessa.	Ensimmäinen Suomessa valmistettu paperikone rakennetaan Viipurin konepajalla Kissakosken paperitehtaalle vuonna 1909.
4	pb	0.932904875469703	Vuonna 1948 Israelin valtio perustettiin.	Vuonna 1948 perustettiin Israelin valtio.
1	pb	0.258060424935111	Vuonna 1972 tämä sika käveli tutkijoita vastaan Chacossa Paraguayssa.	Hän pysäytti ensimmäistä kertaa laittoman tukkikuljetuksen Quirimbasin kansallispuistossa kuudentena tammikuuta 2007.
4	pb	0.948729800994001	Vuonna 1981 esiteltiin myös S-malliin perustuva Coupe-malli SEC, jonka tyyppikoodi on C126.	Vuonna 1981 esiteltiin myös S-malliin perustuva Coupe-malli SEC, jonka tyyppimalli on C126.
1	pb	0.188328569305779	Vuonna 1984 Spradlin pelataan häijy Etelä sheriffi Tank.	Hemingway oli tekemässä Battlefield tarinoita amerikkalainen yleisö Collier n ja pyrki toimeksiantoon Lanham rykmentti.
2	pb	0.623873843357905	Vuonna 1987, hyvinvointivaltion ollessa vielä voimissaan, lapsiköyhyysaste oli Suomessa kuusi prosenttia.	Kun Suomessa tuloerot vielä vuonna 1966, jolloin hyvinvointivaltion rakentaminen pääse alkuun, jättivät lähes 20 prosenttia väestöstä köyhyysrajan alle, niin vuoteen 1991 mennessä köyhyysaste oli pudonnut jo 6 prosenttiin.
2	pb	0.583571995777852	Vuonna 1995 maa liittyi Kaakkois-Aasian maiden muodostamaan ASEAN kauppajärjestöön, jolloin suhteet muiden Kaakkois-Aasian maiden kanssa tiivistyivät.	Kiina ja Kaakkois-Aasian maiden yhteistyöjärjestö ASEAN allekirjoittivat ASEANin vastikään päättyneessä kokouksessa Kambodzhassa kehyssopimuksen vapaakauppa-alueesta valtioiden välillä.
1	opus	0.543637116490367	Vuonna 1996 on voitu Madridin Eurooppaneuvoston myönteisten tulosten perusteella edistää ratkaisevasti talous- ja rahaliittoa, minkä ansiosta on kehittynyt myönteinen ilmapiiri.	Tämä on myös sopusoinnussa EKP : n neuvoston kokemusten kanssa , joiden mukaan rahatalouden analyysistä on talous - ja rahaliiton kolmannen vaiheen alusta lähtien ollut paljon hyötyä rahapolitiikan päätöksenteossa .
4	pb	0.9401324372106	Vuonna 1997 lanseerattiin maailman ensimmäinen sarjavalmisteinen täyshybridiauto, Toyota Prius.	Maailman ensimmäinen sarjavalmisteinen hybridiauto, Toyota Prius, lanseerattiin vuonna 1997.
4	opus	0.984962406015038	Vuonna 1998 julkaisemassaan kertomuksessa7 komissio on simuloinut tällaisen mekanismin käytännön vaikutuksia.	Vuonna 1998 julkaisemassaan kertomuksessa6 komissio on simuloinut tällaisen mekanismin käytännön vaikutuksia.
1	pb	0.355060666311338	Vuonna 2001 vastaanotolle tuli mies - hänellä oli niin kiire, ettei hän odottanut edes hissiä, vaan juoksi portaat ylös kaksi askelmaa kerrallaan.	Jokunen vuosi sitten lääkärikierrolla kulki mukana viisi hoitajaa, joista kukaan ei kuullut, mitä lääkäri sanoi, ja hoitajat kyselivät asiat potilailta.
2	pb	0.280632656294727	VUONNA 2002 GM osti korealaisen Daewoon.	Saman vuoden marraskuussa Walkinshaw osti itselleen Australialaisen autonvalmistaja Elfin urheiluauto yrityksen haltuunsa.
1	opus	0.431030766703745	Vuonna 2002 KONE teki salamannopean siirron ja osti suomalaisen monialayrityksen Partekin. Kuten legendaariset ASEA- ja Westinghouse-yritysostot, myös Partekin osto merkitsi KONEelle itseään suuremman yrityksen valtaamista.	Vuonna 1998 kiinalainen tupakkafirma osti koneet - ja ryhtyi valmistamaan Maestroa ja Montegoa.
1	opus	0.385123639780364	Vuonna 2009, Paul Volcker, entinen puheenjohtaja Federal Reserve, kertoi kongressille syy vakavaan rahoituskriisiin oli kauppaan liittyvää epätasapainoa.	""" Tällä hetkellä """"Rehellinen Johtajuus ja Open Government Act"""", joka allekirjoitti presidentti George W. Bush vuonna 2007 kieltää entisen senaattorin ja ylin toimeenpanovallan virkamiehiä tulossa lobbaajien kaksi vuotta ja he lähtevät hallitus."""
2	opus	0.271363368504091	Vuonna 2010 maataloustuotteilla saatiin pörssissä suurimpia voittoja.	Lejos toi Brasiliasta 26 miljoonaa kiloa kahvia. Sodan jälkeen raakakahvi oli yksi Lejoksen suurimmista myyntituotteista.
2	pb	0.668774487412459	"Vuonna 2010 WADA laajensi kiellettyjen aineiden luetteloa lisäämällä metyyliheksaaniamiinin kiellettyjen aineiden ja menetelmien luettelon kohtaan ""Muut kuin erikseen määritellyt piristeet""."	ATD ja boldenoni on määritelty WAD:n kiellettyjen aineiden ja menetelmien luettelossa urheilussa kielletyiksi aineiksi sekä kilpailuissa että kilpailujen ulkopuolella.
1	opus	0.422881231162589	Vuonna 678 anglosaksinen apotti Ceolfrith vei tuon koodeksin mukanaan Britteinsaarille palatessaan Rooman - matkaltaan.	Venetsialaisen tutkimusmatkailijan Marco Polon ajatellaan tuoneen tämän tavan 1200 - luvulla Kiinasta Italiaan.
2	pb	0.9497213868156	Vuonna Arbaz noin 285 tai väestöstä on suorittanut ei-pakollisten keskiasteen koulutuksen, ja 103 tai suorittanut muita korkea-asteen koulutuksen.	Vuonna Conthey noin 2158 tai väestöstä on suorittanut ei-pakollisten keskiasteen koulutuksen, ja 573 tai suorittanut muita korkea-asteen koulutuksen.
2	pb	0.77356985710957	Vuonna kanisteri jos kumpikaan musiikkisoitin, eikä jakajalla on 8 tai 9, huone on vakio siten menettelyyn, jotka riippuvat pelaajan käsi.	Vuonna sairaus vaikka kukaan kilpailija, eikä jakajalla on 8 tai 9, suunnitelma on ehjä siten menettelyyn, jotka riippuvat pelaajan käsi.
1	pb	0.372063012660192	Vuonna määrätty harjoitukset urheilun jopa Merkittiin, että nämä välilehdet ovat pakollisia ...	Lainsäädännössä asetetut vaatimukset ja gamblingThere tiettyjä kansat Jopa niin , jotka eivät mahdollistavat pelissä .
2	pb	0.681930868549884	Vuonna osallistuvien lajikkeiden Internetissä lähtö , sinun pysyvyys ja sitkeyttä .	Vuonna osallistuvien eri lajikkeiden linjalla pokeripelikonetta , sinun pysyvyys ja määräytyminen .
1	pb	0.0889383127953427	Vuorossa oli vielä Passo Gavia.	Tuottajaksi löytyi Liisa Akimof .
2	opus	0.98695652173913	Vuorovaikutusta näyttöjen ja hallintalaitteiden kanssa koskeva periaate 8	Vuorovaikutusta näyttöjen ja hallintalaitteiden kanssa koskeva periaate 7
2	pb	0.520421280360274	Vuosia on sota käynnissä välillä Israelin ja Hamasin.	Tämä sota on osa arabien ja Israelin välisen konfliktin vuodesta 1948 on aiheuttanut monia sotia.
2	opus	0.526567635618049	Vuosien 2013–2017 ohjelmaluonnos tarjoaa mahdollisuuden muokata Euroopan tilastojärjestelmää tehokkaammaksi ja joustavammaksi, kunhan järjestelmälle asetetaan tarkat tavoitteet ja välietapit.	Perussopimuksissa ja Tukholman ohjelmassa asetetut kunnianhimoiset tavoitteet olisi saavutettava muun muassa perustamalla kaudeksi 2014–2020 joustava ja tehokas oikeusalan ohjelma, jäljempänä 'ohjelma', jonka olisi helpotettava suunnittelua ja täytäntöönpanoa.
1	opus	0.135627857940937	Vuosikymmenien ajan menestyksekästä hevosenkasvatusta.	Seuraavat 25 vuotta olivatkin jatkuvaa liikkeelläoloa.
4	pb	0.97295575744229	Vuosina 2012 - 2013 sopimuskorotukset määräytyvät hyvin kattavasti raamisopimuksen mukaan, sillä sopimuksen piirissä on noin 94 prosenttia palkansaajista.	Vuosina 2012 2013 sopimuskorotukset määräytyvät hyvin kattavasti raamisopimuksen mukaan, sillä sopimuksen piirissä on noin 94 % palkansaajista.
1	pb	0.0942134476012856	vuosina tyypilliset esimerkkejä muassa tarkka .	pyrittiin määrä piirteitä muun .
2	pb	0.843496583565391	Vuotta hän on auttanut yritysten on enemmän ja kasvava asiakkaiden kautta markkinoille saattamista postikortti.	Vuosia hän on auttanut yritysten on enemmän ja kasvava asiakkaiden kautta Business postikortti
2	opus	0.333490975022606	VVD vastustaa lastinkäsittelypalvelujen sisällyttämistä tähän direktiiviin.	Kyseiset määräykset olisi nyt sisällytettävä unionin lainsäädäntöön tällä direktiivillä.
1	opus	0.353373470278812	Vyötäröni tosin toivoo, että olisitte Tacomassa.	Sulhaseni Hugo kertoi, että olette junassa.
2	opus	0.993048851129562	Väestö sukupuolen ja iän mukaan 2012/02 - 2013/02 På svenska In English Tilastot Työmarkkinat Työvoimatutkimus Muutoksia tässä tilastossa Tulevat julkistukset Julkistukset Katsaukset Taulukot Kuviot Tiedotteet Artikkelit Tuote- ja palvelutarjonta Kuvaus Laatuselosteet Menetelmäselosteet Käsitteet ja määritelmät Luokitukset Tietoluettelot Lisätietoja Muualla palvelussa Tilastokoulu: Työmarkkinatilastot Työministeriön taulukot Tästä tilastosta on olemassa uudempi julkaisu Tuorein julkaisu: Työvoimatutkimus 2018, joulukuu Liitetaulukko 3.	Väestö sukupuolen ja iän mukaan 2011/10 - 2012/10 På svenska In English Tilastot Työmarkkinat Työvoimatutkimus Muutoksia tässä tilastossa Tulevat julkistukset Julkistukset Katsaukset Taulukot Kuviot Tiedotteet Artikkelit Tuote- ja palvelutarjonta Kuvaus Laatuselosteet Menetelmäselosteet Käsitteet ja määritelmät Luokitukset Tietoluettelot Lisätietoja Muualla palvelussa Tilastokoulu: Työmarkkinatilastot Työministeriön taulukot Tästä tilastosta on olemassa uudempi julkaisu Tuorein julkaisu: Työvoimatutkimus 2018, joulukuu Liitetaulukko 3.
2	pb	0.756078798125392	Väestöön suhteutettuna 2 % väestöstä asuu näiden terveyskeskusten alueella.	Näiden terveyskeskusten alueella asuu 41 prosenttia väestöstä.
2	opus	0.249065469046428	Vähennettyämme muut kulut ja välityspalkkioni jäät hädin tuskin voitolle.	Valtio maksaisi tietenkin oikeudenkäyntikulut. Jo riittää. Suostuin, kun mainitsitte ylityöt.
